time,signal,fault,rolling_mean,rolling_std,rolling_mean_long,diff
10.7,-0.9217194537038208,0.0,-0.8108736317420092,0.15732664935674437,-0.2908370476737995,-0.3761812123331195
10.8,-0.9294261519219388,0.0,-0.8111306094048158,0.1575669466935095,-0.3612566128768141,-0.00770669821811798
10.9,-1.0103254364596108,0.0,-0.8411789744129669,0.18171201960942823,-0.44195660185382246,-0.08089928453767203
11.0,-1.3837444496105118,0.0,-0.9581507466133168,0.29843492557727347,-0.5327205240899163,-0.373419013150901
11.1,-0.9998553632938324,0.0,-1.049014170997943,0.1913524270375407,-0.6083546602774044,0.3838890863166794
11.2,-0.9671316871631116,0.0,-1.058096617689801,0.18476427363741624,-0.6608352094017989,0.0327236761307208
11.3,-0.4613708274050317,0.0,-0.9644855527864197,0.32873308698676285,-0.6868498504814258,0.5057608597580798
11.4,-0.9578007186209002,0.0,-0.9539806092186776,0.32773975681751977,-0.7320575761538171,-0.4964298912158685
11.5,-0.815142706221706,0.0,-0.8402602605409164,0.22336674387569885,-0.7544220059604907,0.14265801239919418
11.6,-0.8297709489097566,0.0,-0.8062433776641014,0.20519776820852306,-0.7901554171154752,-0.014628242688050519
11.7,-0.9957191914429384,0.0,-0.8119608785200667,0.2111143547372777,-0.8289638980888739,-0.16594824253318186
11.8,-0.4649605218741183,0.0,-0.8126788174138838,0.2096248849104304,-0.8339391022864081,0.5307586695688201
11.9,-0.4677505056996784,0.0,-0.7146687748296394,0.23751615801356052,-0.8321039615488743,-0.002789983825560116
12.0,-0.3783665285918255,0.0,-0.6273135393036634,0.2694926739896273,-0.8096675250134929,0.0893839771078529
12.1,-0.6315249554935476,0.0,-0.5876643406204216,0.2458015682807563,-0.8057837871158726,-0.2531584269017221
12.2,-0.0776704200496071,0.0,-0.40405458634175534,0.20414209039610104,-0.7712464285734082,0.5538545354439405
12.3,-0.5436020039242571,0.0,-0.41978288275178316,0.21285148843514337,-0.7520194655892256,-0.46593158387464995
12.4,-0.0482327566882553,0.0,-0.3358793329494985,0.26541128437561456,-0.7114269228526957,0.49536924723600173
12.5,0.371769227810795,0.0,-0.1858521816689744,0.4087154244218929,-0.6528941820317178,0.42000198449905035
12.6,-0.1644842178049992,0.0,-0.09244403413126474,0.32649661218018106,-0.6338414808534327,-0.5362534456157942
12.7,0.0199724954993895,0.0,-0.07291545102146542,0.3304968001850874,-0.5867568833932721,0.1844567133043887
12.8,0.2514400981190672,0.0,0.08609296938719943,0.22031502564553812,-0.5277135708912218,0.2314676026196777
12.9,0.2267793083144532,0.0,0.14109538238774114,0.21258983994797445,-0.46585833365251855,-0.024660789804614003
13.0,0.1100343506134143,0.0,0.088748406948265,0.16943368595171898,-0.3911693936413223,-0.1167449577010389
13.1,0.5223740593335807,0.0,0.22612006237598098,0.18998728992563557,-0.3150579225099516,0.41233970872016645
13.2,0.3796127719620035,0.0,0.29804811766850375,0.1577780468009167,-0.24772069955369588,-0.14276128737157723
13.3,0.7642882483236386,0.0,0.40061774770941805,0.2560178485587456,-0.1864377457672624,0.3846754763616351
13.4,0.556491043105688,0.0,0.466560094667665,0.24213388379014714,-0.11072315768093297,-0.20779720521795064
13.5,1.1137713075551288,0.0,0.667307486056008,0.28495150591148993,-0.014277456992091231,0.5572802644494408
13.6,0.7025111563892493,0.0,0.7033349054671417,0.27319094437828695,0.06233664827285906,-0.41126015116587944
13.7,0.8415424390673275,0.0,0.7957208388882064,0.2062538893654625,0.15419972979837235,0.13903128267807818
13.8,1.1063991129180386,0.0,0.8641430118070865,0.24611363279152768,0.2327677115379802,0.2648566738507111
13.9,0.7258346381081848,0.0,0.8980117308075858,0.2006437780863678,0.29244696872837334,-0.3805644748098538
14.0,1.036099342615696,0.0,0.8824773378196993,0.1818935880454314,0.36317026228874943,0.3102647045075111
14.1,1.2607379396044034,0.0,0.9941226944627299,0.21255054551346442,0.457783407043647,0.22463859698870747
14.2,0.676530005804116,0.0,0.9611202078100879,0.2514207124119239,0.49549342833633314,-0.5842079338002873
14.3,1.023698735981074,0.0,0.9445801324226949,0.24201846002343297,0.5738584653315997,0.34716873017695804
14.4,1.017634335398962,0.0,1.0029400718808503,0.2090153418951922,0.6271518199359606,-0.006064400582111995
14.5,1.0912596298801451,0.0,1.0139721293337403,0.21262756654627415,0.663126340039428,0.07362529448118305
14.6,0.647401029964887,0.0,0.8913047474058369,0.21159306525160732,0.7037206024279223,-0.4438585999152581
14.7,0.5816555085260782,0.0,0.8723298479502294,0.2382439550714035,0.7318047530792569,-0.06574552143880885
14.8,0.8926403804986958,0.0,0.8461181768537536,0.2242239101169959,0.7638647671982383,0.3109848719726176
14.9,0.7822782841586132,0.0,0.7990469666056839,0.20290680900277283,0.7916397159904462,-0.11036209634008254
15.0,0.7003864102262921,0.0,0.7208723226749132,0.12090697105354915,0.8211573189710901,-0.08189187393232111
15.1,0.6404865115593823,0.0,0.7194894189938122,0.12199207787868702,0.8270629415823801,-0.05989989866690981
15.2,0.3503937445380999,0.0,0.6732370661962166,0.2037555505938197,0.8256019902111852,-0.2900927670212824
15.3,0.4431913125628127,0.0,0.58334725260904,0.18058767890925218,0.8095471434231438,0.09279756802471278
15.4,0.3617328514054385,0.0,0.49923816605840515,0.1617214692000322,0.7998092338381312,-0.0814584611573742
15.5,0.063597198332523,0.0,0.37188032367965124,0.20786875123099335,0.747300528377001,-0.29813565307291545
15.6,0.4809085545283936,0.0,0.3399647322734536,0.1639226319289218,0.7362203982839582,0.41731135619587056
15.7,0.102729767968293,0.0,0.29043193695949215,0.19454221390741916,0.6992797647290065,-0.3781787865601006
15.8,-0.3301675496682114,0.0,0.13576016451328737,0.3136790565122261,0.627451431599694,-0.4328973176365044
15.9,-0.0595478596474234,0.0,0.05150402230271498,0.2937534185149441,0.5881823067119136,0.270619690020788
16.0,-0.4828396507105296,0.0,-0.05778334750589553,0.37776399826520046,0.5122353570456022,-0.4232917910631062
16.1,-0.2246544964355186,0.0,-0.19889595769867796,0.22853649861231903,0.43796573524360616,0.258185154275011
16.2,-0.2407028705969853,0.0,-0.26758248541173363,0.15499699104135256,0.39210409142355107,-0.016048374161466705
16.3,-0.7221887349571214,0.0,-0.3459867224695157,0.2588967452683428,0.30480971787664135,-0.48148586436013613
16.400000000000002,-0.4454314564990858,0.0,-0.42316344183984816,0.20382032637210676,0.2316564282817389,0.27675727845803566
16.5,-0.6292291569818234,0.0,-0.4524413430941069,0.2240461745445872,0.14563198893864054,-0.18379770048273758
16.6,-0.6139400465354005,0.0,-0.5302984531140832,0.1901795790243377,0.08256493511362614,0.015289110446422893
16.7,-0.4577831814889572,0.0,-0.5737145152924776,0.11899703782190868,0.03059300061287438,0.15615686504644327
16.8,-0.9366446567820786,0.0,-0.616605699657469,0.19818968518633473,-0.06087125125116435,-0.47886147529312145
16.900000000000002,-1.0798712456058677,0.0,-0.7434936574788255,0.2558945977344411,-0.1539787277393884,-0.14322658882378903
17.0,-1.1393003778046615,0.0,-0.8455079016433931,0.297279428449738,-0.24596306714093608,-0.059429132198793866
17.1,-1.1472270620747311,0.0,-0.9521653047512594,0.28897751053547327,-0.33534874582264174,-0.007926684270069595
17.2,-1.012320407924417,0.0,-1.0630727500383512,0.08907111192328819,-0.4034844534457676,0.1349066541503141
17.3,-0.9315440361096824,0.0,-1.0620526259038718,0.09089167793872528,-0.47222122087939233,0.08077637181473463
17.400000000000002,-0.937321220604629,0.0,-1.0335426209036243,0.10514455146170983,-0.5371739244798956,-0.0057771844949465745
17.5,-0.8101893556609528,0.0,-0.9677204164748826,0.12375446636269848,-0.5808632521795695,0.12713186494367612
17.6,-0.9462441195425426,0.0,-0.9275238279684448,0.07317861480053758,-0.6522208858831163,-0.13605476388158977
17.7,-0.6218756343597212,0.0,-0.8494348732555057,0.13888967987196735,-0.688451155999517,0.32436848518282146
17.8,-0.9201335461331726,0.0,-0.8471527752602036,0.13728776399000303,-0.717949455822765,-0.2982579117734514
17.900000000000002,-0.2691232783435626,0.0,-0.7135131868079904,0.27932139791241745,-0.728428226757572,0.6510102677896099
18.0,-0.625853777218675,0.0,-0.6766460711195348,0.2755103186345835,-0.7355789330829793,-0.3567304988751124
18.1,-0.8527452768387564,0.0,-0.6579463025787775,0.25505056288929046,-0.7669834721031412,-0.22689149962008148
18.2,-0.8190113220185066,0.0,-0.6973734401105347,0.26318791292163596,-0.7958988946742174,0.03373395482024988
18.3,-0.4258141065780945,0.0,-0.598509552199519,0.2511591005523902,-0.7810801632552659,0.3931972154404121
18.4,-0.4792581791370637,0.0,-0.6405365323582192,0.1931436074708492,-0.7827714993871647,-0.05344407255896921
18.5,-0.1996805196511941,0.0,-0.5553018808447231,0.2770521268532902,-0.7612940675206333,0.2795776594858696
18.6,-0.1523261368219119,0.0,-0.41521805284135416,0.26590929190497137,-0.738213372034959,0.0473543828292822
18.7,-0.1635648083455733,0.0,-0.28412875010676747,0.15587601712650706,-0.7235024533777896,-0.011238671523661398
18.8,-0.2188943844920484,0.0,-0.2427448056895583,0.13491382323728607,-0.6876149397632882,-0.0553295761464751
18.9,-0.2525467571303582,0.0,-0.19740252128821717,0.040880458231514614,-0.6462487153395127,-0.03365237263830978
19.0,0.0605742192495481,0.0,-0.14535157350806877,0.12215272307521748,-0.5862549854868023,0.31312097637990627
19.1,0.4191139668476543,0.0,-0.0310635527741555,0.27970926616669534,-0.507937934040683,0.3585397475981062
19.200000000000003,0.3861336776459395,0.0,0.07887614442414706,0.31977036899936784,-0.43801522976216517,-0.03298028920171481
19.3,0.1862176046304955,0.0,0.15989854224865582,0.27342462946944,-0.3821271477251563,-0.19991607301544398
19.4,0.5577019503279358,0.0,0.3219482837403146,0.1974081716356236,-0.30737598917852804,0.37148434569744027
19.5,0.6826033456653684,0.0,0.4463541090234787,0.18725088130359602,-0.23273635411221197,0.12490139533743261
19.6,0.505192132827909,0.0,0.4635697422195296,0.1880754953227827,-0.1601645414936894,-0.17741121283745942
19.700000000000003,0.7823184365412562,0.0,0.542806693998593,0.2267716258500013,-0.08995483794864052,0.27712630371334723
19.8,0.8253154811963054,0.0,0.670626269311755,0.13844466239618886,-0.0026823865821666236,0.042997044655049166
19.9,0.6390500410755444,0.0,0.6868958874612766,0.12608464635116007,0.04272627938878872,-0.18626544012076096
20.0,0.9845027227972843,0.0,0.7472757628876598,0.1829700166168655,0.12324410438958669,0.34545268172173993
20.1,1.0612814589215416,0.0,0.8584936281063864,0.16737692000606405,0.2189454411776016,0.07677873612425723
20.200000000000003,1.1924307664020315,0.0,0.9405160940785414,0.21455364207185967,0.3195175455986285,0.13114930748048992
20.3,1.2035268162428878,0.0,1.016158361087858,0.22990637076787512,0.40098459173967765,0.011096049840856326
20.4,0.7242590265512511,0.0,1.0332001581829995,0.19555701183917387,0.4611604520240934,-0.47926778969163675
20.5,0.8092647862957747,0.0,0.9981525708826972,0.22056978669410374,0.5116077173214418,0.08500575974452362
20.6,1.086913748060348,0.0,1.0032790287104585,0.22269149648604228,0.5735697115655547,0.2776489617645732
20.700000000000003,1.0639099146845572,0.0,0.9775748583669637,0.20184165391823713,0.6349434477170612,-0.023003833375790705
20.8,1.03180477133845,0.0,0.9432304493860763,0.16503720571245228,0.6974784055085862,-0.03210514334610726
20.9,1.6577038268232938,0.0,1.1299194094404847,0.31512259562539696,0.7929909347062688,0.6258990554848438
21.0,0.9508337406746896,0.0,1.1582332003162676,0.28392469808876164,0.8375039107775258,-0.7068700861486041
21.1,1.004907289837213,0.0,1.1418319086716409,0.2913461409797906,0.8667935769270038,0.05407354916252327
21.200000000000003,0.9019615756046204,0.0,1.1094422408556532,0.31054419254265353,0.8925849718249378,-0.10294571423259247
21.3,0.7677008464113985,0.0,1.0566214558702431,0.3473327689187883,0.921659133913983,-0.13426072919322196
21.4,0.4942612045895893,0.0,0.8239329314235022,0.20419934987841132,0.9184870966270656,-0.2734396418218092
21.5,0.6234328471928496,0.0,0.7584527527271341,0.20582012616628087,0.9155285717034397,0.12917164260326036
21.6,0.2266854487474257,0.0,0.6028083845091767,0.25998003638274114,0.9016032374994156,-0.39674739844542395
21.700000000000003,0.2396889299797233,0.0,0.4703538553841972,0.2371711261709926,0.8744717621713389,0.013003481232297609
21.8,0.092913966229617,0.0,0.335396479347841,0.21678257683441027,0.8378516864230046,-0.1467749637501063
21.9,0.1073972440771088,0.0,0.25802368724534486,0.21493699544581135,0.8112690465730827,0.014483277847491788
22.0,0.4540804040442978,0.0,0.2241531986156345,0.1448878705011726,0.7847479306354334,0.346683159967189
22.1,-0.4820896339424294,0.0,0.0823981820776635,0.3472283408486284,0.7075793759922349,-0.9361700379867272
22.200000000000003,-0.0700843825318595,0.0,0.020443519575346947,0.33970160982080805,0.6444536185455403,0.4120052514105699
22.3,-0.6265077830489774,0.0,-0.12344083028037192,0.4391381407146906,0.552951888580947,-0.5564234005171178
22.4,-0.4919420562793228,0.0,-0.24330869035165822,0.44216361341723254,0.49214183443941834,0.13456572676965456
22.5,-0.2693843930670363,0.0,-0.38800164977392504,0.21890795718666625,0.4382093754712778,0.22255766321228648
22.6,-0.5590696512904713,0.0,-0.4033976532435334,0.2296243141755402,0.35591020550373687,-0.28968525822343494
22.700000000000003,-0.8665112612521109,0.0,-0.5626830289875837,0.2164639840152067,0.25938914670690344,-0.3074416099616396
22.8,-0.8665554978962386,0.0,-0.610692571957036,0.2569858568831701,0.16447113324516902,-4.423664412778194e-05
22.9,-0.6528787361884834,0.0,-0.6428799079388681,0.24832679428663768,0.04894200509458017,0.2136767617077553
23.0,-0.992293730518598,0.0,-0.7874617754291804,0.17659015033983835,-0.048214368465084215,-0.3394149943301147
23.1,-0.8518956499032868,0.0,-0.8460269751517435,0.12204064231499098,-0.14105451545210917,0.14039808061531123
23.200000000000003,-0.9260955472137776,0.0,-0.8579438323440769,0.12733517418109724,-0.2324573715930291,-0.07419989731049081
23.3,-1.096208223757234,0.0,-0.9038743775162759,0.1665868173564048,-0.32565282510146076,-0.1701126765434563
23.4,-0.5581267402555842,0.0,-0.8849239783296963,0.2035630734114686,-0.37827222234371943,0.5380814835016497
23.5,-0.871298223515794,0.0,-0.8607248769291352,0.19460287407503826,-0.45300877587915156,-0.3131714832602098
23.6,-1.4043045094681492,0.0,-0.9712066488421078,0.31058447579897125,-0.5345582737899303,-0.5330062859523552
23.700000000000003,-0.9531946579432704,0.0,-0.9766264709880064,0.3098360108165445,-0.5942024531860801,0.4511098515248788
23.8,-1.104155738697541,0.0,-0.9782159739760677,0.3106222385483948,-0.6540559384324379,-0.1509610807542705
23.9,-0.7729148147953095,0.0,-1.0211735888840128,0.24616636579936518,-0.6980715413760589,0.33124092390223137
24.0,-1.064082509693164,0.0,-1.0597304461194867,0.23148267361988084,-0.773979687062932,-0.29116769489785455
24.1,-0.8816542909033093,0.0,-0.9552004024065189,0.13479993923925307,-0.793957919910976,0.18242821878985482
24.200000000000003,-0.7022582708978612,0.0,-0.905013124997437,0.17611500453413625,-0.825566614329276,0.17939602000544808
24.3,-0.5666275462438691,0.0,-0.7975074865067027,0.18783349479579659,-0.8225726024890208,0.13563072465399206
24.4,-0.9089691017891768,0.0,-0.824718343905476,0.19315953603589084,-0.8434239547645133,-0.34234155554530765
24.5,-0.658257777033314,0.0,-0.7435533973735061,0.1472392603714101,-0.8628676239628271,0.2507113247558628
24.6,-0.6028856526228134,0.0,-0.6877996697174069,0.13406226730575857,-0.8650584240294442,0.055372124410500656
24.700000000000003,-0.5500267625879705,0.0,-0.6573533680554288,0.14665282338484176,-0.8492341990962373,0.0528588900348429
24.8,0.0264557219514971,0.0,-0.5387367144163555,0.34461657920689154,-0.8045836381038505,0.5764824845394676
24.9,-0.1496493637352011,0.0,-0.3868727668055604,0.3057965007720276,-0.7794221694811864,-0.1761050856866982
25.0,-0.384528540964782,0.0,-0.3321269195918539,0.26712175698565266,-0.7490339100034956,-0.2348791772295809
25.1,0.1508370100801099,0.0,-0.18138238705126933,0.28798456018407703,-0.6988972770043257,0.5353655510448919
25.200000000000003,0.4916393119280051,0.0,0.026950827851925797,0.3285522474205067,-0.6280105340472366,0.3408023018478952
25.3,0.3729730556473886,0.0,0.0962542945911041,0.363146871674741,-0.5545514700770056,-0.1186662562806165
